set_num,set_name,year,theme_id,num_parts,total_part_count,unique_part_count,minifig_count,spare_part_ratio,h_cat,h_col,n_distinct_colors,n_distinct_categories,prop_technic,prop_printed,prop_transparent,rare_part_ratio,minifig_to_part_ratio,has_minifigs,year_window,window_index
30383-1,Naboo Starfighter,2019,158,48,48.0,31.0,0.0,0.058823529411764705,2.378649404555073,1.0953448523987126,7.0,12.0,0.08333333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,2019,36
30384-1,Snowspeeder,2019,158,49,49.0,24.0,0.0,0.0392156862745098,2.202476642478295,1.3546536449436681,5.0,12.0,0.02040816326530612,0.0,0.08163265306122448,0.0,0.0,0.0,2019,36
30386-1,Poe Dameron's X-wing Fighter,2020,158,72,72.0,24.0,0.0,0.1111111111111111,2.303431217384099,1.488285737203735,7.0,13.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,2020,37
30387-1,Bob Minion with Robot Arms,2021,689,75,55.0,30.0,1.0,0.15384615384615385,1.9435663969952495,2.0229048352554884,10.0,12.0,0.0,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.01818181818181818,1.0,2021,38
30388-1,Imperial Shuttle,2021,158,85,85.0,34.0,0.0,0.06593406593406594,1.7740428124305203,0.8707681530708826,6.0,9.0,0.0,0.0,0.07058823529411765,0.0,0.0,0.0,2021,38
30389-1,Fuzzy & Mushroom Platform Expansion Set,2021,690,39,39.0,16.0,0.0,0.13333333333333333,1.9760574976244614,1.9463451115343884,12.0,10.0,0.0,0.1282051282051282,0.02564102564102564,0.1282051282051282,0.0,0.0,2021,38
30390-1,Dinosaur Market,2022,602,34,30.0,17.0,1.0,0.0625,2.357750726183656,1.98576484758362,10.0,13.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,1.0,2022,39
3039-1,Adventurers Plane,1999,297,23,18.0,14.0,1.0,0.05263157894736842,1.6881741707394664,1.3532737176317284,5.0,7.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,1.0,1999,16
30391-1,Rapunzel's Boat,2021,579,38,32.0,23.0,1.0,0.1794871794871795,2.2978663636560053,2.2390995365264015,11.0,13.0,0.0,0.03125,0.03125,0.03125,0.03125,1.0,2021,38
30392-1,Hermione's Study Desk,2021,246,30,26.0,20.0,1.0,0.21212121212121213,2.045517031604807,1.92469430727528,8.0,9.0,0.0,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.038461538461538464,1.0,2021,38
30393-1,Steve and Creeper,2019,577,36,29.0,20.0,2.0,0.09375,2.087942428329569,2.491798584829663,14.0,11.0,0.0,0.06896551724137931,0.06896551724137931,0.0,0.06896551724137931,1.0,2019,36
30394-1,The Skeleton Defense,2020,577,31,22.0,16.0,2.0,0.15384615384615385,2.161287119576154,2.158140689165156,10.0,10.0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.09090909090909091,1.0,2020,37
30396-1,Cupcake Stall,2016,494,28,24.0,16.0,1.0,0.1724137931034483,2.263923113260174,2.556827167900946,14.0,12.0,0.0,0.08333333333333333,0.125,0.0,0.041666666666666664,1.0,2016,33
30397-1,Olaf's Summertime Fun,2016,687,48,41.0,30.0,1.0,0.1276595744680851,2.445289394134204,2.620949111454894,16.0,16.0,0.0,0.0,0.12195121951219512,0.0,0.024390243902439025,1.0,2016,33
30398-1,Adventure Camp Bridge,2016,494,37,33.0,19.0,1.0,0.08333333333333333,2.126611782440459,2.3469532939310724,12.0,11.0,0.0,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304,1.0,2016,33
30399-1,Amusement Park Bowling,2016,494,51,47.0,17.0,1.0,0.09615384615384616,1.9041982888750264,1.9945389190395957,10.0,11.0,0.0,0.02127659574468085,0.19148936170212766,0.02127659574468085,0.02127659574468085,1.0,2016,33
30400-1,Gymnastic Bar,2017,494,26,22.0,17.0,1.0,0.15384615384615385,2.287313879677962,2.161287119576154,10.0,11.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,1.0,2017,34
3040-1,Challenger Set 200,1998,470,159,155.0,35.0,1.0,0.0,1.3540032332062737,1.5709904531550496,8.0,10.0,0.0,0.03870967741935484,0.0064516129032258064,0.05161290322580645,0.0064516129032258064,1.0,1998,15
30401-1,Pool Foam Slide,2017,494,45,40.0,22.0,1.0,0.09090909090909091,2.1436262863199467,2.0978720872425702,10.0,12.0,0.0,0.0,0.05,0.0,0.025,1.0,2017,34
30402-1,Snowboard Tricks,2017,494,27,23.0,18.0,1.0,0.17857142857142858,2.3182008951665916,2.3439604435494834,13.0,12.0,0.0,0.0,0.13043478260869565,0.0,0.043478260869565216,1.0,2017,34
30403-1,Olivia's Remote Control Boat,2018,494,25,21.0,18.0,1.0,0.125,2.265238831585811,2.0408990571162233,10.0,11.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,1.0,2018,35
30404-1,Friendship Flower,2018,494,100,100.0,18.0,0.0,0.0196078431372549,1.8912986086233037,2.2332510491623614,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,35
30405-1,Stephanie's Hockey Practice,2018,494,39,35.0,21.0,1.0,0.18604651162790697,2.2349812168299,2.131105932841468,11.0,11.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,1.0,2018,35
30406-1,Unikitty Roller Coaster Wagon,2018,625,46,32.0,17.0,1.0,0.2,2.412386331666388,2.0622430976010464,10.0,13.0,0.09375,0.0,0.0,0.0,0.03125,1.0,2018,35
30407-1,Harry's Journey to Hogwarts,2018,246,40,36.0,19.0,1.0,0.1,1.9174756698865874,1.9741888968685146,10.0,11.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.027777777777777776,1.0,2018,35
30408-1,Tulips,2019,494,90,90.0,27.0,0.0,0.0625,2.4199531017027334,2.2172676544018852,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,36
30409-1,Emma's Bumper Cars,2019,494,66,62.0,23.0,1.0,0.046153846153846156,1.9213857286321134,1.801895360637079,10.0,11.0,0.0,0.016129032258064516,0.03225806451612903,0.016129032258064516,0.016129032258064516,1.0,2019,36
304-1,Basic Building Set,1985,467,31,31.0,5.0,0.0,0.0,-0.0,1.4390809773465207,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1985,6
30410-1,Mia's Water Fun,2019,494,28,23.0,18.0,1.0,0.17857142857142858,2.18588935921926,2.220403478711147,11.0,10.0,0.0,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.043478260869565216,1.0,2019,36
3041-1,Big Bucket of Fun,1998,470,468,460.0,69.0,2.0,0.004329004329004329,1.4208947930242306,1.762088433551309,10.0,20.0,0.0,0.021739130434782608,0.004347826086956522,0.015217391304347827,0.004347826086956522,1.0,1998,15
30411-1,Chocolate Box & Flower,2020,494,75,75.0,28.0,0.0,0.08536585365853659,2.297953192394094,1.9413228732682235,10.0,12.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,2020,37
30412-1,Park Picnic,2020,494,44,40.0,22.0,1.0,0.14893617021276595,2.3277924742282554,2.4727386988206375,14.0,14.0,0.0,0.05,0.075,0.0,0.025,1.0,2020,37
30413-1,Flower Cart,2021,494,55,48.0,26.0,2.0,0.14285714285714285,2.2518508492722127,2.106333858480719,12.0,13.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,1.0,2021,38
30414-1,Emma's Magical Box,2021,494,67,63.0,28.0,1.0,0.07352941176470588,2.3399601926661955,2.4652400197228648,15.0,14.0,0.2222222222222222,0.031746031746031744,0.07936507936507936,0.0,0.015873015873015872,1.0,2021,38
30416-1,Market Stall,2022,494,54,47.0,25.0,2.0,0.11320754716981132,2.382184409016978,2.7841657710314665,19.0,14.0,0.0,0.2765957446808511,0.2553191489361702,0.0,0.0425531914893617,1.0,2022,39
30417-1,Garden Flower and Butterfly,2022,494,57,57.0,24.0,0.0,0.09523809523809523,2.087133540843529,2.6965331460797186,18.0,13.0,0.017543859649122806,0.0,0.08771929824561403,0.0,0.0,0.0,2022,39
30420-1,Harry Potter and Hedwig: Owl Delivery,2020,246,31,27.0,14.0,1.0,0.18181818181818182,1.8352511700443235,1.70995622928953,8.0,8.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,1.0,2020,37
30421-1,Skybound Plane,2016,435,30,26.0,17.0,1.0,0.037037037037037035,2.1715913316306223,1.8284630719794746,7.0,11.0,0.038461538461538464,0.0,0.07692307692307693,0.0,0.038461538461538464,1.0,2016,33
30422-1,Kai's Mini Dragon,2016,435,40,36.0,22.0,1.0,0.14285714285714285,2.0130876642386415,1.950888011301758,10.0,10.0,0.0,0.08333333333333333,0.16666666666666666,0.027777777777777776,0.027777777777777776,1.0,2016,33
30423-1,Anchor-Jet,2016,435,38,34.0,22.0,1.0,0.0,2.527014557533348,2.0436564046530004,10.0,16.0,0.11764705882352941,0.0,0.0,0.08823529411764706,0.029411764705882353,1.0,2016,33
30424-1,WU-CRU Training Dojo,2016,435,43,34.0,15.0,2.0,0.10526315789473684,1.8971354673468184,1.9313303749539157,7.0,8.0,0.0,0.0,0.0,0.0,0.058823529411764705,1.0,2016,33
30425-1,CRU Masters' Training Grounds,2017,435,43,35.0,20.0,2.0,0.14634146341463414,2.4560210889818097,2.1638122697931306,10.0,15.0,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,1.0,2017,34
30426-1,Stealthy Swamp Airboat,2017,435,43,38.0,22.0,1.0,0.09523809523809523,2.465823934445409,1.9033062598654837,10.0,14.0,0.02631578947368421,0.02631578947368421,0.21052631578947367,0.0,0.02631578947368421,1.0,2017,34
30427-1,Ice Tank,2017,616,71,71.0,32.0,0.0,0.05333333333333334,2.0326399186373365,1.3453466442059245,7.0,14.0,0.49295774647887325,0.0,0.04225352112676056,0.0,0.0,0.0,2017,34
30428-1,Green Ninja Mech Dragon,2017,616,60,60.0,26.0,0.0,0.09090909090909091,1.7710851996921426,1.7262756077619692,7.0,11.0,0.1,0.0,0.05,0.0,0.0,0.0,2017,34
30432-1,The Turtle Beach,2022,577,46,43.0,22.0,1.0,0.12244897959183673,1.5887802804364208,2.099925401791017,12.0,6.0,0.0,0.09302325581395349,0.023255813953488372,0.09302325581395349,0.023255813953488372,1.0,2022,39
30433-1,Volvo Wheel Loader,2022,1,69,69.0,25.0,0.0,0.041666666666666664,2.022732810468823,1.9378467341991237,10.0,12.0,0.8115942028985508,0.014492753623188406,0.0,0.028985507246376812,0.0,0.0,2022,39
30434-1,Aston Martin Valkyrie AMR Pro,2022,601,97,97.0,31.0,0.0,0.09345794392523364,2.115004019942962,1.5355456315660754,10.0,11.0,0.0,0.010309278350515464,0.05154639175257732,0.010309278350515464,0.0,0.0,2022,39
30435-1,Build Your Own Hogwarts Castle,2022,246,66,61.0,23.0,1.0,0.046875,2.218090566486861,1.3302541598193174,9.0,13.0,0.03278688524590164,0.0,0.01639344262295082,0.01639344262295082,0.01639344262295082,1.0,2022,39
30443-1,Spider-Man Bridge Battle,2022,706,45,42.0,24.0,1.0,0.10638297872340426,2.251467204238148,1.8549795535846259,8.0,13.0,0.0,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.023809523809523808,1.0,2022,39
30446-1,The Batmobile,2016,700,63,63.0,31.0,0.0,0.05970149253731343,2.1322996762204065,1.3874430799775597,7.0,14.0,0.0,0.0,0.12698412698412698,0.0,0.0,0.0,2016,33
30447-1,Captain America's Motorcycle,2016,782,25,22.0,18.0,1.0,0.043478260869565216,2.224300499627058,1.4265780016951104,6.0,12.0,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1.0,2016,33
30448-1,Spider-Man vs. The Venom Symbiote,2016,706,49,46.0,23.0,1.0,0.0,2.0277249514656717,0.8867077904142682,5.0,12.0,0.021739130434782608,0.10869565217391304,0.043478260869565216,0.10869565217391304,0.021739130434782608,1.0,2016,33
30449-1,The Milano,2017,704,64,64.0,32.0,0.0,0.04477611940298507,2.259412293395353,1.6528451430447655,8.0,13.0,0.125,0.0,0.015625,0.0,0.0,0.0,2017,34
30450-1,Royal Talon Fighter,2018,696,59,59.0,24.0,0.0,0.016666666666666666,1.9648660651458987,1.8829081509469052,9.0,10.0,0.0,0.0,0.13559322033898305,0.1694915254237288,0.0,0.0,2018,35
30451-1,Spider-Man's Mini Spider Crawler,2019,706,73,70.0,16.0,1.0,0.05405405405405406,1.3274588486425765,1.5545736088467221,6.0,7.0,0.0,0.0,0.05714285714285714,0.0,0.014285714285714285,1.0,2019,36
30452-1,Iron Man and Dum-E,2019,702,38,32.0,21.0,1.0,0.2,2.141837449156696,2.049461236893773,9.0,10.0,0.21875,0.0,0.21875,0.0,0.03125,1.0,2019,36
30453-1,Captain Marvel and Nick Fury,2020,696,32,24.0,19.0,2.0,0.04,2.499064902854284,1.909705770056294,9.0,14.0,0.0,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.08333333333333333,1.0,2020,37
30454-1,Shang-Chi and the Great Protector,2021,696,55,51.0,26.0,1.0,0.15,2.2119326158163926,1.8442691398268127,9.0,12.0,0.0,0.0,0.0392156862745098,0.0,0.0196078431372549,1.0,2021,38
30455-1,Batmobile,2022,697,68,68.0,26.0,0.0,0.08108108108108109,2.1870581902481088,1.34067822217663,5.0,12.0,0.0,0.0,0.14705882352941177,0.0,0.0,0.0,2022,39
30460-1,Rex's Plantimal Ambush,2019,670,32,28.0,19.0,1.0,0.17647058823529413,2.350621843939986,2.1622432425138887,11.0,13.0,0.14285714285714285,0.07142857142857142,0.10714285714285714,0.0,0.03571428571428571,1.0,2019,36
30461-1,Podracer,2019,158,60,60.0,25.0,0.0,0.03225806451612903,2.2793750324483977,1.836874353336531,10.0,14.0,0.11666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,2019,36
30463-1,Chef Enzo's Haunted Hotdogs,2020,676,43,38.0,20.0,1.0,0.15555555555555556,1.7920403505917566,2.159731616075493,11.0,8.0,0.0,0.02631578947368421,0.15789473684210525,0.02631578947368421,0.02631578947368421,1.0,2020,37
30464-1,El Fuego's Stunt Cannon,2020,676,46,39.0,23.0,1.0,0.11363636363636363,2.2631557411502365,2.0706932705586256,11.0,13.0,0.15384615384615385,0.0,0.10256410256410256,0.0,0.02564102564102564,1.0,2020,37
30465-1,Helicopter,2021,1,70,70.0,31.0,0.0,0.06666666666666667,1.980126988590176,1.5994205280952074,10.0,10.0,0.9714285714285714,0.0,0.014285714285714285,0.0,0.0,0.0,2021,38
3047-1,Halloween Bucket,1998,230,256,252.0,50.0,1.0,0.007874015748031496,1.6573754148068163,1.881541580184374,11.0,17.0,0.0,0.015873015873015872,0.003968253968253968,0.015873015873015872,0.003968253968253968,1.0,1998,15
30471-1,Helicopter,2016,22,47,47.0,25.0,0.0,0.06,2.2139132042491787,1.7949183335165837,8.0,12.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,2016,33
30472-1,Parrot,2016,22,43,43.0,25.0,0.0,0.022727272727272728,2.078244757921313,1.80431108262912,8.0,9.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,2016,33
30473-1,Racer,2016,591,30,25.0,14.0,1.0,0.0,1.8015446764291,1.4904801581242337,6.0,7.0,0.0,0.04,0.0,0.04,0.04,1.0,2016,33
30474-1,Reindeer,2016,228,77,77.0,23.0,0.0,0.04938271604938271,2.0264040670002608,1.9190662006533525,9.0,11.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,2016,33
30475-1,Off Roader,2017,22,33,33.0,18.0,0.0,0.05714285714285714,2.034394651325652,1.7318542230283294,7.0,10.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,2017,34
30476-1,Happy Turtle,2017,22,33,33.0,12.0,0.0,0.08333333333333333,1.7229211641949673,1.884518841090988,7.0,7.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,2017,34
30477-1,Colorful Chameleon,2017,22,53,53.0,22.0,0.0,0.05357142857142857,1.8316990434483462,1.5989111279102353,7.0,10.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,2017,34
30478-1,Jolly Santa,2017,228,74,74.0,20.0,0.0,0.06329113924050633,1.7904200339806944,1.6753448478449375,9.0,9.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,2017,34
3048-1,Medium Idea Bucket,2000,505,49,49.0,8.0,0.0,0.0,0.19882157810301943,1.383975173779238,4.0,3.0,0.02040816326530612,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,2000,17
3049-1,XL Idea Bucket,2000,505,78,78.0,12.0,0.0,0.0,0.1370199310259871,1.385965593991074,4.0,3.0,0.01282051282051282,0.0641025641025641,0.0,0.038461538461538464,0.0,0.0,2000,17
30495-1,AT-ST,2022,158,79,79.0,33.0,0.0,0.05952380952380952,2.0433721535883382,0.864823623607627,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,39
30496-1,U-Wing Fighter,2017,158,55,55.0,29.0,0.0,0.09836065573770492,2.1705998912496876,1.6715963020447933,8.0,11.0,0.07272727272727272,0.0,0.10909090909090909,0.0,0.0,0.0,2017,34
30497-1,First Order Heavy Assault Walker,2017,158,54,54.0,27.0,0.0,0.06896551724137931,2.1306939262956877,1.096553353566249,4.0,11.0,0.1111111111111111,0.0,0.018518518518518517,0.0,0.0,0.0,2017,34
30498-1,Imperial AT-Hauler,2018,158,49,49.0,22.0,0.0,0.07547169811320754,2.076092820802308,1.3549698759335298,6.0,11.0,0.20408163265306123,0.0,0.04081632653061224,0.0,0.0,0.0,2018,35
30499-1,Robot/Vehicle Free Builds,2018,301,56,56.0,30.0,0.0,0.0,2.4760048119509057,1.9575360253336525,9.0,16.0,0.0,0.05357142857142857,0.03571428571428571,0.0,0.0,0.0,2018,35
3050-1,Shanghai Surprise,1999,434,108,94.0,47.0,3.0,0.010526315789473684,2.494229650355832,1.852589206321082,11.0,17.0,0.0,0.02127659574468085,0.05319148936170213,0.02127659574468085,0.031914893617021274,1.0,1999,16
30509-1,Yellow Yoshi's Fruit Tree Expansion Set,2022,690,46,46.0,32.0,0.0,0.061224489795918366,2.5168053571662625,1.6649457195169972,9.0,16.0,0.043478260869565216,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,2022,39
30510-1,90 Years of Cars,2022,621,71,71.0,24.0,0.0,0.013888888888888888,1.677701653298201,1.8293292288005318,10.0,9.0,0.0,0.0,0.11267605633802817,0.0,0.0,0.0,2022,39
3051-1,Blaze Attack,1999,434,145,137.0,59.0,2.0,0.0,2.8428561535043135,1.9885305842568275,12.0,23.0,0.072992700729927,0.0072992700729927005,0.08029197080291971,0.0072992700729927005,0.014598540145985401,1.0,1999,16
3052-1,Ninja Fire Fortress,1999,434,173,160.0,58.0,3.0,0.0,2.4399233926285153,1.817612497861893,11.0,22.0,0.0125,0.025,0.0375,0.04375,0.01875,1.0,1999,16
30521-1,The Mini Batmobile,2017,708,68,68.0,29.0,0.0,0.08108108108108109,2.297011057159013,1.307940476686909,7.0,15.0,0.17647058823529413,0.0,0.07352941176470588,0.0,0.0,0.0,2017,34
30522-1,Batman in the Phantom Zone,2017,708,59,53.0,17.0,1.0,0.11666666666666667,2.0650067487078143,1.7706015483726194,8.0,9.0,0.0,0.0,0.20754716981132076,0.0,0.018867924528301886,1.0,2017,34
